,name,rating,review_count,categories,id,location,price,latitude,longitude
16165,Nations Cafe,2.0,4,"[{'alias': 'african', 'title': 'African'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",h18B4BtBXJlyIWCHTmLeng,"{'address1': '3293 Dogwood Dr', 'address2': '', 'address3': None, 'city': 'Hapeville', 'zip_code': '30354', 'country': 'US', 'state': 'GA', 'display_address': ['3293 Dogwood Dr', 'Hapeville, GA 30354']}",,33.6643753051758,-84.4089889526367
16168,Piccadilly,3.0,2,"[{'alias': 'cafeteria', 'title': 'Cafeteria'}]",2II0sX5qL53Y-RsQEie4Zw,"{'address1': '2449 Godby Rd', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30349', 'country': 'US', 'state': 'GA', 'display_address': ['2449 Godby Rd', 'Atlanta, GA 30349']}",$$,33.61696,-84.46965
16169,Sweet Jamaica Flava,2.0,22,"[{'alias': 'caribbean', 'title': 'Caribbean'}, {'alias': 'desserts', 'title': 'Desserts'}]",KeTL0_cgPD0dMqE6GE_Fmw,"{'address1': '6681 Jonesboro Rd', 'address2': 'Ste 112', 'address3': '', 'city': 'Morrow', 'zip_code': '30260', 'country': 'US', 'state': 'GA', 'display_address': ['6681 Jonesboro Rd', 'Ste 112', 'Morrow, GA 30260']}",$$,33.57266,-84.34289
16170,Checkers,2.5,13,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",znjOQAB1oT3xs8ac3jQkZw,"{'address1': '6660 Hwy 85', 'address2': '', 'address3': '', 'city': 'Riverdale', 'zip_code': '30274', 'country': 'US', 'state': 'GA', 'display_address': ['6660 Hwy 85', 'Riverdale, GA 30274']}",$,33.57288,-84.41206
16172,A Town Wings,3.0,8,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",Yg5DGWd5y9wC85B8M69EMQ,"{'address1': '2480 Flat Shoals Rd', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30349', 'country': 'US', 'state': 'GA', 'display_address': ['2480 Flat Shoals Rd', 'Atlanta, GA 30349']}",$,33.5884819,-84.4699936
16173,Burger King,1.5,10,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}]",BIwHrjCBFo6OJ0Af1vz2kw,"{'address1': '5068 Old National Hwy', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30349', 'country': 'US', 'state': 'GA', 'display_address': ['5068 Old National Hwy', 'Atlanta, GA 30349']}",$,33.6172485351562,-84.47227478027341
16175,Mrs. Everything,4.0,2,"[{'alias': 'seafood', 'title': 'Seafood'}]",oAx0FvNT49Ou9ckt-QAPYA,"{'address1': '5591 Riverdale Rd', 'address2': '', 'address3': None, 'city': 'Atlanta', 'zip_code': '30349', 'country': 'US', 'state': 'GA', 'display_address': ['5591 Riverdale Rd', 'Atlanta, GA 30349']}",,33.60225046315,-84.43124156445259
16177,Marco's Pizza,2.5,3,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",Z2gKr20b7dynse1yyGVbzQ,"{'address1': '3231 Camp Creek Pkwy', 'address2': '', 'address3': None, 'city': 'Atlanta', 'zip_code': '30344', 'country': 'US', 'state': 'GA', 'display_address': ['3231 Camp Creek Pkwy', 'Atlanta, GA 30344']}",,33.65472929999999,-84.4940647
16178,Chicken n Go,4.0,3,"[{'alias': 'mexican', 'title': 'Mexican'}]",s7kJ8AR_48s0Z_wJJwj1tg,"{'address1': '3819 Jonesboro Rd', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30354', 'country': 'US', 'state': 'GA', 'display_address': ['3819 Jonesboro Rd', 'Atlanta, GA 30354']}",$,33.6502722172997,-84.3671981245279
16180,The 6340 Lounge,3.0,8,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'newamerican', 'title': 'American (New)'}]",-jxpgQClpSdlMBn4nxJasA,"{'address1': '6340 Hwy 85', 'address2': '', 'address3': None, 'city': 'Riverdale', 'zip_code': '30274', 'country': 'US', 'state': 'GA', 'display_address': ['6340 Hwy 85', 'Riverdale, GA 30274']}",,33.58217,-84.41067
16181,Panaderia La Potosina,4.5,2,"[{'alias': 'bakeries', 'title': 'Bakeries'}]",wz9OZjbSWFnJF7GRzL1Zuw,"{'address1': '5863 Old Dixie Hwy', 'address2': '', 'address3': 'Ste K&L', 'city': 'Forest Park', 'zip_code': '30297', 'country': 'US', 'state': 'GA', 'display_address': ['5863 Old Dixie Hwy', 'Ste K&L', 'Forest Park, GA 30297']}",$,33.594831274204395,-84.3778763338923
16183,New China Wings,3.0,5,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",ElEVYsa2xGpxUCMOfRv59Q,"{'address1': '1174 Forest Pkwy', 'address2': '', 'address3': '', 'city': 'Morrow', 'zip_code': '30260', 'country': 'US', 'state': 'GA', 'display_address': ['1174 Forest Pkwy', 'Morrow, GA 30260']}",$,33.6156005859375,-84.35089111328121
16184,Pizza Hut,1.5,15,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",HdCaT_njicoxL086a1bJqA,"{'address1': '6055 Old National Hwy', 'address2': 'Ste B', 'address3': '', 'city': 'College Park', 'zip_code': '30349', 'country': 'US', 'state': 'GA', 'display_address': ['6055 Old National Hwy', 'Ste B', 'College Park, GA 30349']}",$,33.590184,-84.470508
16185,Great Wall Kitchen,2.5,6,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}]",Z1VndBqEHG6tFKna2lM9Kw,"{'address1': '6055 Old National Hwy', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30349', 'country': 'US', 'state': 'GA', 'display_address': ['6055 Old National Hwy', 'Atlanta, GA 30349']}",$,33.589647,-84.470385
16187,DeLux Louge Bar and Grill,2.5,3,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",ll2chIMeje3tylhopHZlXg,"{'address1': '5456 W Fayetteville Rd', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30349', 'country': 'US', 'state': 'GA', 'display_address': ['5456 W Fayetteville Rd', 'Atlanta, GA 30349']}",,33.605227,-84.44626509999999
16190,Phoenix Trail,2.5,2,"[{'alias': 'parks', 'title': 'Parks'}]",9W0zxydC-qysdniMiUfx_g,"{'address1': '2077 West Point Ave', 'address2': '', 'address3': None, 'city': 'College Park', 'zip_code': '30337', 'country': 'US', 'state': 'GA', 'display_address': ['2077 West Point Ave', 'College Park, GA 30337']}",,33.6383081,-84.4592211
16191,Nola Grub Stop,5.0,1,"[{'alias': 'cajun', 'title': 'Cajun/Creole'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]",WL8J9zQ74AAmh8b9hLJsNg,"{'address1': '6129 Old National Hwy', 'address2': '', 'address3': '', 'city': 'College Park', 'zip_code': '30349', 'country': 'US', 'state': 'GA', 'display_address': ['6129 Old National Hwy', 'College Park, GA 30349']}",,33.58748797503,-84.4693879410625
16192,Fusion Sports Lounge,2.5,9,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]",Lx8TbiotgEDncOVfURLP2Q,"{'address1': '5851 Buffington Rd', 'address2': '', 'address3': None, 'city': 'Atlanta', 'zip_code': '30349', 'country': 'US', 'state': 'GA', 'display_address': ['5851 Buffington Rd', 'Atlanta, GA 30349']}",$$,33.59688,-84.4988
16193,New Orleans Daquri,4.0,1,"[{'alias': 'bars', 'title': 'Bars'}]",cLocSsYqdrciDUPDtTe4vA,"{'address1': '5415 Old National Hwy', 'address2': None, 'address3': None, 'city': 'Atlanta', 'zip_code': '30349', 'country': 'US', 'state': 'GA', 'display_address': ['5415 Old National Hwy', 'Atlanta, GA 30349']}",,33.6071438213299,-84.4715980897676
16194,Kim's kitchen & wings,4.5,2,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",Y7kd6TWW38w91svI-ATCWw,"{'address1': '4481 Jonesboro Rd', 'address2': '', 'address3': None, 'city': 'Forest Park', 'zip_code': '30297', 'country': 'US', 'state': 'GA', 'display_address': ['4481 Jonesboro Rd', 'Forest Park, GA 30297']}",,33.632360503643696,-84.3574254959822
16195,T & K Discount Meats and Seafood,3.0,8,"[{'alias': 'meats', 'title': 'Meat Shops'}, {'alias': 'seafood', 'title': 'Seafood'}]",4T-YdNi3PBUUphKYGUBbIg,"{'address1': '7170 Tara Blvd', 'address2': 'Ste E', 'address3': None, 'city': 'Jonesboro', 'zip_code': '30236', 'country': 'US', 'state': 'GA', 'display_address': ['7170 Tara Blvd', 'Ste E', 'Jonesboro, GA 30236']}",$,33.558295962386,-84.370082254631
16196,Zaxby's Chicken Fingers & Buffalo Wings,2.5,14,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'salad', 'title': 'Salad'}]",KnJfJQmieLKHLxdc28AXOg,"{'address1': '6801 Studio Way', 'address2': '', 'address3': '', 'city': 'Union City', 'zip_code': '30291', 'country': 'US', 'state': 'GA', 'display_address': ['6801 Studio Way', 'Union City, GA 30291']}",,33.569382399999995,-84.536338
16197,Wendy's,1.5,12,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}]",3erSR_cK0gJFZ1L10Cc9Ow,"{'address1': '131 Main St', 'address2': '', 'address3': '', 'city': 'Forest Park', 'zip_code': '30297', 'country': 'US', 'state': 'GA', 'display_address': ['131 Main St', 'Forest Park, GA 30297']}",$,33.629196166992195,-84.38450622558591
16199,Little Caesars Pizza,3.0,8,"[{'alias': 'pizza', 'title': 'Pizza'}]",fZa_w8RKg2P8f5643s207g,"{'address1': '6655 Tara Blvd', 'address2': '', 'address3': '', 'city': 'Jonesboro', 'zip_code': '30236', 'country': 'US', 'state': 'GA', 'display_address': ['6655 Tara Blvd', 'Jonesboro, GA 30236']}",$,33.57226179999999,-84.37288670000001
16200,Burger King,1.0,2,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",XFpxKWTZa9BcZA1RiXJcsQ,"{'address1': '199 Northside Dr SW', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30313', 'country': 'US', 'state': 'GA', 'display_address': ['199 Northside Dr SW', 'Atlanta, GA 30313']}",$,33.6426719927086,-84.4295778645283
16201,Forest Wings & Fish,3.5,4,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",xspXKW_O0IV3u36WeDQQ6w,"{'address1': '4430 Jonesboro Rd', 'address2': '', 'address3': '', 'city': 'Forest Park', 'zip_code': '30297', 'country': 'US', 'state': 'GA', 'display_address': ['4430 Jonesboro Rd', 'Forest Park, GA 30297']}",$,33.633430700000005,-84.3578057
16203,China Cafeteria,2.5,2,"[{'alias': 'chinese', 'title': 'Chinese'}]",ptDsl37CL6xCNBteKoclMg,"{'address1': '5230 Old National Hwy', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30349', 'country': 'US', 'state': 'GA', 'display_address': ['5230 Old National Hwy', 'Atlanta, GA 30349']}",$,33.6134185791016,-84.4716415405273
16204,Check Point Grill,2.0,2,"[{'alias': 'burgers', 'title': 'Burgers'}]",zSi70DphdsFiPbatcAAxxg,"{'address1': 'Hartsfield-Jackson Airport', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30337', 'country': 'US', 'state': 'GA', 'display_address': ['Hartsfield-Jackson Airport', 'Atlanta, GA 30337']}",,33.6428604125977,-84.4464874267578
16206,KFC,2.0,4,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",gknFTvvw1Pv6j4aC_OuNyA,"{'address1': '5245 Old National Hwy', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30349', 'country': 'US', 'state': 'GA', 'display_address': ['5245 Old National Hwy', 'Atlanta, GA 30349']}",$,33.6121,-84.4721
16207,American Deli,2.5,2,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",RTe3tuBV5M39bG3EF7dgiA,"{'address1': '5190 Old National Hwy', 'address2': 'Ste B', 'address3': None, 'city': 'Atlanta', 'zip_code': '30349', 'country': 'US', 'state': 'GA', 'display_address': ['5190 Old National Hwy', 'Ste B', 'Atlanta, GA 30349']}",$$,33.6138496398926,-84.4719467163086
16208,Crowe's Nest Megaplex,2.5,3,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}]",QnuT_aUZDcFdLMMB7O25NQ,"{'address1': '5495 Old National Hwy', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30349', 'country': 'US', 'state': 'GA', 'display_address': ['5495 Old National Hwy', 'Atlanta, GA 30349']}",$$,33.606421999999995,-84.47375500000001
16211,Wendy's,2.0,5,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}]",uVuiE0Piwq_MPq9Qxm88Tw,"{'address1': '5255 Old National Hwy', 'address2': None, 'address3': None, 'city': 'College Park', 'zip_code': '30349', 'country': 'US', 'state': 'GA', 'display_address': ['5255 Old National Hwy', 'College Park, GA 30349']}",$,33.612342,-84.472862
16212,Waffle House,2.5,10,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",9jW7avN6MGEoQno6BaOC4A,"{'address1': '5195 Jonesboro Rd', 'address2': '', 'address3': '', 'city': 'LAKE CITY', 'zip_code': '30260', 'country': 'US', 'state': 'GA', 'display_address': ['5195 Jonesboro Rd', 'LAKE CITY, GA 30260']}",$,33.6124685,-84.3489673
16213,Krystal,2.0,14,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}]",G0ffHPJQOiIg9lsYc1BlMg,"{'address1': '4644 Jonesboro Rd', 'address2': '', 'address3': '', 'city': 'Union City', 'zip_code': '30291', 'country': 'US', 'state': 'GA', 'display_address': ['4644 Jonesboro Rd', 'Union City, GA 30291']}",$,33.5684471130371,-84.5402297973633
16214,Restaurant Forest,3.5,4,"[{'alias': 'comfortfood', 'title': 'Comfort Food'}]",j_CsvAZQOSpLtA99EsPjaQ,"{'address1': '5025 Jonesboro Rd', 'address2': '', 'address3': '', 'city': 'Forest Park', 'zip_code': '30297', 'country': 'US', 'state': 'GA', 'display_address': ['5025 Jonesboro Rd', 'Forest Park, GA 30297']}",$$,33.6173775047064,-84.3500782549381
16215,Dollar Cafe,3.0,8,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'cantonese', 'title': 'Cantonese'}]",saYkeFS00d0fusXp9aKOPw,"{'address1': '1189 S Lake Cir', 'address2': None, 'address3': '', 'city': 'Morrow', 'zip_code': '30260', 'country': 'US', 'state': 'GA', 'display_address': ['1189 S Lake Cir', 'Morrow, GA 30260']}",$,33.57264,-84.3511599
16216,Philly & Wings,4.0,1,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",Z9mBDuuMNbgn2MjAHlqxLQ,"{'address1': '5658 Riverdale Rd', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30349', 'country': 'US', 'state': 'GA', 'display_address': ['5658 Riverdale Rd', 'Atlanta, GA 30349']}",,33.600874,-84.427221
16217,Hikari Sushi,2.5,8,"[{'alias': 'sushi', 'title': 'Sushi Bars'}]",5rUds_3VOVgKCsFoKDQDOg,"{'address1': '6335 Hwy 85', 'address2': '', 'address3': '', 'city': 'Riverdale', 'zip_code': '30274', 'country': 'US', 'state': 'GA', 'display_address': ['6335 Hwy 85', 'Riverdale, GA 30274']}",$$,33.58248,-84.41269
16218,Popeyes Louisiana Kitchen,2.0,20,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",i5pxzGVHOzWrC4bYJ_RD0Q,"{'address1': '6717 Hwy 85', 'address2': '', 'address3': '', 'city': 'Riverdale', 'zip_code': '30274', 'country': 'US', 'state': 'GA', 'display_address': ['6717 Hwy 85', 'Riverdale, GA 30274']}",$,33.57157,-84.41319
16219,Atlanta Bread,1.0,1,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",bJWQRH2aylM4XC4WY0JXLw,"{'address1': 'Concourse B, Gate 6', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30320', 'country': 'US', 'state': 'GA', 'display_address': ['Concourse B, Gate 6', 'Atlanta, GA 30320']}",,33.6408500671387,-84.4043807983398
16220,Dragon China,3.5,4,"[{'alias': 'chinese', 'title': 'Chinese'}]",ycGo3oXnFn31A_KbB3jRhw,"{'address1': '5851 Buffington Rd', 'address2': 'Ste H', 'address3': None, 'city': 'Atlanta', 'zip_code': '30349', 'country': 'US', 'state': 'GA', 'display_address': ['5851 Buffington Rd', 'Ste H', 'Atlanta, GA 30349']}",$,33.5971,-84.4981829
16221,Dunkin' Donuts,2.5,11,"[{'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",rxWpjmGBbpcrEaS_bE2JZQ,"{'address1': '7087 Highway 85', 'address2': '', 'address3': '', 'city': 'Riverdale', 'zip_code': '30274', 'country': 'US', 'state': 'GA', 'display_address': ['7087 Highway 85', 'Riverdale, GA 30274']}",$,33.561501,-84.414261
16224,Mocha Delites,2.0,6,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",5qRLua1oxLkqR4ECKYxIjA,"{'address1': '1513 Cleveland Ave', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30344', 'country': 'US', 'state': 'GA', 'display_address': ['1513 Cleveland Ave', 'Atlanta, GA 30344']}",$$,33.679641,-84.438581
16227,John D. Milner Athletic Complex,3.0,1,"[{'alias': 'stadiumsarenas', 'title': 'Stadiums & Arenas'}, {'alias': 'parks', 'title': 'Parks'}]",g5-Cw8qJYYOb8auMr3BBTw,"{'address1': '3009 Randall Rd SE', 'address2': '', 'address3': None, 'city': 'Atlanta', 'zip_code': '30339', 'country': 'US', 'state': 'GA', 'display_address': ['3009 Randall Rd SE', 'Atlanta, GA 30339']}",,33.6730012809786,-84.4350984357166
16228,Popeyes Louisiana Kitchen,2.5,6,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",2v_G0_FWjYcXL1NVm6c2wg,"{'address1': '6125 Old National Hwy', 'address2': None, 'address3': '', 'city': 'College Park', 'zip_code': '30349', 'country': 'US', 'state': 'GA', 'display_address': ['6125 Old National Hwy', 'College Park, GA 30349']}",$,33.5884766,-84.4691838
16231,Church's Chicken,2.5,4,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",tfkREtvuu2zsmnWkrddSuw,"{'address1': '5630 Riverdale Rd', 'address2': '', 'address3': '', 'city': 'Riverdale', 'zip_code': '30349', 'country': 'US', 'state': 'GA', 'display_address': ['5630 Riverdale Rd', 'Riverdale, GA 30349']}",$,33.60155,-84.42896999999999
16232,Waffle House,2.5,7,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'waffles', 'title': 'Waffles'}]",xxpbTRCAStokIYWESo3uiA,"{'address1': '6544 Hwy 85', 'address2': None, 'address3': None, 'city': 'Riverdale', 'zip_code': '30274', 'country': 'US', 'state': 'GA', 'display_address': ['6544 Hwy 85', 'Riverdale, GA 30274']}",$,33.5765327,-84.4116791
16233,American Deli,3.5,4,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'delis', 'title': 'Delis'}]",G12dWyPxPt_ufhgFGCAR0Q,"{'address1': '6175 Old National Hwy', 'address2': 'Ste 214', 'address3': None, 'city': 'Atlanta', 'zip_code': '30349', 'country': 'US', 'state': 'GA', 'display_address': ['6175 Old National Hwy', 'Ste 214', 'Atlanta, GA 30349']}",$,33.58462,-84.47046
16235,Flat Shoals Park,2.5,3,"[{'alias': 'parks', 'title': 'Parks'}]",IAWecpOvDyBfALx3RFttaQ,"{'address1': '1915 Flat Shoals Rd', 'address2': '', 'address3': '', 'city': 'Riverdale', 'zip_code': '30296', 'country': 'US', 'state': 'GA', 'display_address': ['1915 Flat Shoals Rd', 'Riverdale, GA 30296']}",,33.587211287205,-84.45297265014709
16237,Tasty's Chicken,2.5,12,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",RA2e8Onro94mAH9bsukvNw,"{'address1': '541 Forest Pkwy', 'address2': '', 'address3': '', 'city': 'Forest Park', 'zip_code': '30297', 'country': 'US', 'state': 'GA', 'display_address': ['541 Forest Pkwy', 'Forest Park, GA 30297']}",$$,33.621376,-84.370788
16238,KFC,2.0,18,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",P2tcu0ffBKs74O8YaVqokQ,"{'address1': '1493 Mount Zion Rd', 'address2': '', 'address3': '', 'city': 'Morrow', 'zip_code': '30260', 'country': 'US', 'state': 'GA', 'display_address': ['1493 Mount Zion Rd', 'Morrow, GA 30260']}",$,33.5711,-84.3421
16240,Waffle House,2.0,13,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'diners', 'title': 'Diners'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",GqmovfR7qIvxwObFjbFm1g,"{'address1': '4370 Jonesboro Rd', 'address2': '', 'address3': '', 'city': 'Union City', 'zip_code': '30291', 'country': 'US', 'state': 'GA', 'display_address': ['4370 Jonesboro Rd', 'Union City, GA 30291']}",$,33.5665156,-84.53231770000001
16241,Wings & Seafood,3.5,3,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",J4C6e5Qh95wQpULE_cGCQA,"{'address1': '188 Upper Riverdale Rd', 'address2': None, 'address3': None, 'city': 'Jonesboro', 'zip_code': '30236', 'country': 'US', 'state': 'GA', 'display_address': ['188 Upper Riverdale Rd', 'Jonesboro, GA 30236']}",,33.5791227,-84.3839725
16243,Coffee Tea & U,1.0,1,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",b11Mz347_r0NqmXkWfpADQ,"{'address1': '3767 Main St', 'address2': None, 'address3': None, 'city': 'Atlanta', 'zip_code': '30337', 'country': 'US', 'state': 'GA', 'display_address': ['3767 Main St', 'Atlanta, GA 30337']}",,33.6524886,-84.4496969
16244,Sergio's Pizza Bar,3.0,9,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'bars', 'title': 'Bars'}]",SjSmY9kz8ShIh1Bd0bn-hQ,"{'address1': '4720 Jonesboro Rd', 'address2': 'Ste 14', 'address3': '', 'city': 'Union City', 'zip_code': '30291', 'country': 'US', 'state': 'GA', 'display_address': ['4720 Jonesboro Rd', 'Ste 14', 'Union City, GA 30291']}",$$,33.5689885703489,-84.5441055670381
16245,Taco Bell,3.0,6,"[{'alias': 'tex-mex', 'title': 'Tex-Mex'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'mexican', 'title': 'Mexican'}]",tSjj3fzPd8MU1_KuSLD3BA,"{'address1': '6865 Hwy 85', 'address2': '', 'address3': '', 'city': 'Riverdale', 'zip_code': '30274', 'country': 'US', 'state': 'GA', 'display_address': ['6865 Hwy 85', 'Riverdale, GA 30274']}",$,33.564151,-84.41340600000001
16246,Honey Baked Ham Company,3.0,6,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'delis', 'title': 'Delis'}, {'alias': 'burgers', 'title': 'Burgers'}]",0B8_P8kSLNZsnbQmrfKTyQ,"{'address1': '6175 Old National Hwy', 'address2': 'Ste 204', 'address3': None, 'city': 'Atlanta', 'zip_code': '30349', 'country': 'US', 'state': 'GA', 'display_address': ['6175 Old National Hwy', 'Ste 204', 'Atlanta, GA 30349']}",$$,33.58462,-84.47046
16248,Prime Pizza,1.5,4,"[{'alias': 'pizza', 'title': 'Pizza'}]",SifpEWUyATm6MjDg_jGChg,"{'address1': '5290 Riverdale Rd', 'address2': None, 'address3': None, 'city': 'Atlanta', 'zip_code': '30349', 'country': 'US', 'state': 'GA', 'display_address': ['5290 Riverdale Rd', 'Atlanta, GA 30349']}",,33.610929,-84.4363814
16252,Arby's,2.5,9,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",DzyKKb8uNHeTBuVJeoeXYg,"{'address1': '4615 Jonesboro Rd', 'address2': '', 'address3': '', 'city': 'Union City', 'zip_code': '30291', 'country': 'US', 'state': 'GA', 'display_address': ['4615 Jonesboro Rd', 'Union City, GA 30291']}",$,33.56888,-84.53876
16253,Checkers,1.0,9,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",yy-S7QeRa3MVPllYEjEvLg,"{'address1': '3169 Camp Creek Pkwy', 'address2': '', 'address3': '', 'city': 'East Point', 'zip_code': '30344', 'country': 'US', 'state': 'GA', 'display_address': ['3169 Camp Creek Pkwy', 'East Point, GA 30344']}",$,33.654143158111,-84.49286821054142
16254,forest park walking trail on main street,4.0,2,"[{'alias': 'parks', 'title': 'Parks'}]",WycErl4oxIwJl0bg8aq3Ww,"{'address1': 'Main St', 'address2': '', 'address3': None, 'city': 'Forest Park', 'zip_code': '30297', 'country': 'US', 'state': 'GA', 'display_address': ['Main St', 'Forest Park, GA 30297']}",,33.6216732158052,-84.36758198621808
16255,Marco's Pizza,2.0,10,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'salad', 'title': 'Salad'}]",_4y7d-ZDff9aHXebfIF0Xg,"{'address1': '5851 Buffington Rd', 'address2': '', 'address3': None, 'city': 'Atlanta', 'zip_code': '30349', 'country': 'US', 'state': 'GA', 'display_address': ['5851 Buffington Rd', 'Atlanta, GA 30349']}",,33.5967496183495,-84.4988052749886
16256,American Sandwich,3.0,1,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",MM4PdY50ON88ApPSAba4PQ,"{'address1': '5471 Riverdale Rd', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30349', 'country': 'US', 'state': 'GA', 'display_address': ['5471 Riverdale Rd', 'Atlanta, GA 30349']}",$,33.6063385009766,-84.4359436035156
16258,Spiral Bar & Grill,2.0,1,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",THocfZxq3N5JBulIcOCl1Q,"{'address1': '3183 Main St', 'address2': '', 'address3': '', 'city': 'East Point', 'zip_code': '30344', 'country': 'US', 'state': 'GA', 'display_address': ['3183 Main St', 'East Point, GA 30344']}",$,33.668499,-84.444672
